Id,Date Posted,Product Title,Price,Area,Price per m²,calc price,Bedrooms,Toilets,Location,Coordinates
35255332,28/02/2025,Chính chủ bán căn 51m2 nội thất cơ bản Ruby City CT3 Phúc Lợi. Giá 2.3xx tỷ bao phí. LH: 0981 716 ***,2.3,51.0,45.1,0.0,2,2,"Giang Biên, Long Biên","21.0363063812256, 105.933120727539"
42300243,28/02/2025,"Chính chủ cần bán căn hộ tại toà B1, tầng 2, căn 210, Ruby3, P. Phúc Lợi, quận Long Biên, Hà Nội",2.55,54.0,47.22,0.0,2,2,"Giang Biên, Long Biên","21.036519258936828, 105.93289775227014"
40970781,28/02/2025,Nhận nhà ở ngay - sổ đỏ trao tay duy nhất 1 căn 73m2 giá rẻ nhất chỉ 3 tỷ8 - full NT,3.85,73.0,52.74,0.0,2,2,"Giang Biên, Long Biên","21.0577354431152, 105.913352966309"
42017860,28/02/2025,"4,3 Tỷ căn 77m2, Chủ nhà cần tiền gấp nên bán giá thấp, có fix nhẹ cho khách thiện chí",4.3,77.0,55.84,0.0,2,2,"Giang Biên, Long Biên","21.0574334559279, 105.913441100134"
42281127,28/02/2025,Gia đình cần bán căn góc 3PN diện tích 80m2 để lại toàn bộ nội thất chung cư Eco City Việt Hưng.,4.3,80.0,53.75,0.0,3,2,"Giang Biên, Long Biên","21.058221499413662, 105.91287755030167"
42191047,28/02/2025,"Bán căn hộ 119m2, 3PN, 2WC tại Đường Thép Mới, KĐT Việt Hưng Long Biên, 5,335 tỷ",5.34,119.0,44.83,-0.01,3,2,"Giang Biên, Long Biên","21.063094576073315, 105.90807552865905"
41942682,28/02/2025,"Chính chủ bán căn hộ ở Giải Phóng 50m2 giá 2,8 tỷ. Thương lượng",1.8,50.0,36.0,0.0,3,2,"Giáp Bát, Hoàng Mai","20.9838653739628, 105.841141960606"
42289915,28/02/2025,"Bán gấp CC 3PN, 2VS, 84m2 tại Nam Đô Complex, 5,15 tỷ",5.15,84.0,61.31,0.0,3,2,"Giáp Bát, Hoàng Mai","20.9799628604266, 105.844742180234"
42290235,28/02/2025,Bán căn hộ chung cư Nam Đô 609 Trương Định Hoàng Mai Hà Nội,5.15,84.0,61.31,0.0,3,2,"Giáp Bát, Hoàng Mai","20.980316523939, 105.844396228845"
37910669,28/02/2025,"Bán CHCC Nam Đô Complex - 609 Trương Định, DT 131m2 3PN 2WC. Căn góc cực thoáng",7.5,131.0,57.25,0.0,3,2,"Giáp Bát, Hoàng Mai","20.9797115325928, 105.844833374023"
