Id,Date Posted,Product Title,Price,Area,Price per m²,calc price,Bedrooms,Toilets,Location,Coordinates
42211822,19/02/2025,"Bán nhà tập thể Giải Phóng, Hai Bà Trưng, sổ hơn 40m, SD 110m2, 3 ngủ, nhà đẹp, ở ngay, ô tô đỗ cửa",3.65,110.0,33.18,0.0,3.0,2.0,"Bách Khoa, Hai Bà Trưng","21.0037155105872, 105.841410822568"
37893530,21/02/2025,"Bán cắt lỗ - chung cư E1 Đại Cồ Việt - Đại học Bách Khoa - Bạch Mai - Hai Bà Trưng, full nội thất",0.972,58.0,16.76,-0.002,2.0,2.0,"Bách Khoa, Hai Bà Trưng","21.0081158, 105.8460805"
42232438,21/02/2025,"Bán căn hộ tập thể tầng 5 đã thông tầng 6 thanh nhàn, Hà Nội",3.5,100.0,35.0,0.0,4.0,3.0,"Bách Khoa, Hai Bà Trưng","21.0324711431819, 105.846972143071"
42011610,17/02/2025,"Bán tập thể Q100, Trần Đại Nghĩa, TT Hai Bà Trưng, tầng 2 x 2PN, căn góc 3 thoáng, chỉ 4,15 tỷ",4.15,79.0,52.53,0.0,2.0,1.0,"Bách Khoa, Hai Bà Trưng","21.0056090847596, 105.845461749236"
42178823,17/02/2025,"Chính chủ bán nhà tập thể Giải Phóng, Bách Khoa, sổ 55m2, SD 90m2, 3 ngủ, 2wc, nhà đẹp, ở ngay",3.6,90.0,40.0,0.0,3.0,2.0,"Bách Khoa, Hai Bà Trưng","21.0038440046303, 105.841051974364"
41627924,23/02/2025,"Không có căn thứ 2 - căn hộ TT 80m2 full nội thất - 3 ngủ mới 100%, đẹp hơn CC - giá chỉ nhỉnh 4 tỷ",4.2,80.0,52.5,0.0,3.0,2.0,"Bách Khoa, Hai Bà Trưng","21.0054496563194, 105.84602951535"
42213980,21/02/2025,Chính chủ bán căn hộ CC 70 Võ Thị Sáu - quận Hai Bà Trưng diện tích 67m/76m2 - giá chỉ 3.9 tỷ,3.9,76.0,51.32,0.0,2.0,1.0,"Bách Khoa, Hai Bà Trưng","21.0056631315477, 105.854986940543"
42203790,19/02/2025,"Bán CC 3PN, 2WC, 113m2 tại Bách Khoa, Hai Bà Trưng, Hà Nội, giá cực chất 5,5 tỷ",5.5,113.0,48.67,0.0,3.0,2.0,"Bách Khoa, Hai Bà Trưng","21.0044154177933, 105.846852699058"
42185513,17/02/2025,"Cực hiếm - bán TT Trần Đại Nghĩa - tầng 3 - 50/115m x 3PN/2WC ôtô dừng đỗ - ở cực sướng - giá 5,5tỷ",5.5,115.0,47.83,0.0,3.0,2.0,"Bách Khoa, Hai Bà Trưng","21.0055559545702, 105.845851734386"
42192442,17/02/2025,"Hoa hậu! Tập thể Bách Khoa, Hai Bà Trưng, tầng 3, lô góc, sổ to 70m2 2PN full NT chỉ 3,99 tỷ",3.99,70.0,57.0,0.0,2.0,2.0,"Bách Khoa, Hai Bà Trưng","21.0064972996948, 105.846686151416"
37799090,23/02/2025,Bán gấp - bán chung cư E1 Bạch Mai - Minh Khai - Hai Bà Trưng - sổ hồng vĩnh viễn - full nội thất,0.85,58.0,14.66,0.0,2.0,2.0,"Bạch Mai, Hai Bà Trưng","20.998032, 105.8503425"
42120658,21/02/2025,"Bán nhà TT Bạch Mai, 55m2, 2 phòng ngủ riêng biệt, full nội thất đẹp ở ngay, giá nhỉnh 2 tỷ",2.45,55.0,44.54,0.0,2.0,1.0,"Bạch Mai, Hai Bà Trưng","20.9977234024648, 105.850297957357"
42191739,18/02/2025,"Căn hộ T4 - D1 tập thể 8 - 3 Hai Bà Tưng, Hà Nội",2.15,35.0,61.43,0.0,2.0,1.0,"Bạch Mai, Hai Bà Trưng","20.9961856438272, 105.861973090865"
42135951,22/02/2025,Hiếm! Chỉ 2.55 tỷ - Căn hộ tập thể Phố Bạch Mai 2PN 2WC khép kín - DT 60m2 - Thoáng sáng,2.55,60.0,42.5,0.0,2.0,2.0,"Bạch Mai, Hai Bà Trưng","20.9980851093521, 105.850508865355"
42124672,12/02/2025,"Bán gấp căn hộ 40m2 x 2 tầng trung tâm Bạch Mai, Hai Bà Trưng, Hà Nội",3.0,40.0,75.0,0.0,2.0,2.0,"Bạch Mai, Hai Bà Trưng","20.9999577227047, 105.853197407544"
42031446,16/02/2025,"Chính chủ bán, căn hộ TT tầng 2, phố Bùi Ngọc Dương, sử dụng 68m2. Ô tô đỗ chân cầu thang. 2,95tỷ",2.95,68.0,43.38,0.0,3.0,1.0,"Bạch Mai, Hai Bà Trưng","21.0002967510606, 105.852904434392"
42181689,16/02/2025,Bán gấp căn hộ tập thể Phố Thanh Nhàn. 2.39 tỷ. 2PN 1WC khép kín - 52m2 - Full nội thất,2.39,52.0,45.96,0.0,2.0,1.0,"Bạch Mai, Hai Bà Trưng","21.0030410958766, 105.853729565902"
41857671,21/02/2025,Chính chủ bán cắt lỗ căn penthouse duplex 210m2 view sông Hồng tại Sun Grand Số 3 Lương Yên,24.0,210.0,114.29,0.0,4.0,3.0,"Bạch Đằng, Hai Bà Trưng","21.0113537448319, 105.862151709361"
30409921,17/02/2025,"Chính chủ cần bán căn hộ 2 phòng ngủ giá chỉ từ 7 tỷ tại Sun Ancora Residence, số 3 Lương Yên",7.8,98.0,79.59,0.0,2.0,2.0,"Bạch Đằng, Hai Bà Trưng","21.0116748809814, 105.862678527832"
42221224,20/02/2025,"Bán CC tại Sun Grand City Ancora Residence, 12,5 tỷ, 113m2, giá siêu hời, chính chủ",12.5,113.0,110.62,0.0,3.0,2.0,"Bạch Đằng, Hai Bà Trưng","21.012307746533413, 105.86214014700148"
42213318,19/02/2025,Bán nhà - tập thể - Đầm Trấu - HBT lô góc - 2 ngủ có thể cơi nới thành 3 PN,5.0,80.0,62.5,0.0,2.0,1.0,"Bạch Đằng, Hai Bà Trưng","21.0115028822563, 105.864754134998"
42242616,22/02/2025,"Cần bán tập thể Tầng 2, Bộ Nông Nghiệp - 53 Nguyễn Khoái (Hai Bà Trưng)",2.98,50.0,59.6,0.0,2.0,1.0,"Bạch Đằng, Hai Bà Trưng","21.0124576537533, 105.863522621479"
41869742,23/02/2025,"Căn hộ suất ngoại giao, view trọn Hồ Tây CC Oriental Westlake, LH 0934 439 ***",7.85,111.0,70.72,0.0,3.0,2.0,"Bưởi, Tây Hồ","21.05166377878753, 105.80910356167198"
41970637,17/02/2025,Chính chủ - bán căn CCMN 35m2 1N1K Xuân La - Tây Hồ chỉ nhỉnh 1 tỷ. Full nội thất xinh. Ô tô tránh,1.0,35.0,28.57,0.0,1.0,1.0,"Bưởi, Tây Hồ","21.0530245984054, 105.812985149362"
41815588,19/02/2025,"Dòng tiền 300tr/năm, 2PN2WC, 63m2, mới tinh, view thành phố, đống đa, HTLS 50%, giá chỉ 5,3 tỷ",5.3,63.0,84.13,0.0,2.0,2.0,"Bưởi, Tây Hồ","21.0516747599794, 105.809436038874"
42166549,14/02/2025,GÀ ĐẺ TRỨNG VÀNG-DÒNG TIỀN 100 TR/THÁNG - CÁCH MẶT PHỐ 60m -ÔTÔ 25m - THÔNG SỐ LÝ TƯỞNG - SỔ NỞ HẬU,20.0,85.0,235.29,0.0,25.0,25.0,"Bưởi, Tây Hồ","21.0554674204718, 105.808776573859"
39153162,16/02/2025,Mở bán chung cư Trích Sài - Tây Hồ - Hà Nội 1.35 tỷ - 1 tỷ 980 triệu,1.4,35.0,40.0,0.0,2.0,1.0,"Bưởi, Tây Hồ","21.0494678, 105.8132657"
30547548,19/02/2025,Bán căn góc 4PN DT 180m2 giá 11.xtỷ tầng đẹp vip nhất chung cư Berriver Jardin Long Biên,11.2,180.0,62.22,0.0,4.0,2.0,"Bồ Đề, Long Biên","21.0443172454834, 105.877861022949"
30804713,20/02/2025,"Sở hữu căn 148.5m2 4 phòng ngủ đẳng cấp nhất HC Golden City giá chỉ 11 tỷ, full nội thất cao cấp",11.0,148.5,74.07,0.0,4.0,2.0,"Bồ Đề, Long Biên","21.0371780395508, 105.873069763184"
41434371,19/02/2025,Bán căn hộ vip 4 ngủ 180m2 full đồ giá 13. X tỷ tạichung cư Berriver Jardin Long Biên,13.5,180.0,75.0,0.0,4.0,2.0,"Bồ Đề, Long Biên","21.0443172454834, 105.87786102294922"
42200760,18/02/2025,"Bán CC HC Golden City, 11,5 tỷ, 148m2, 4PN - 3WC, Bồ Đề, Long Biên, Hà Nội LH: 0942 589 ***",11.5,148.0,77.7,0.0,4.0,3.0,"Bồ Đề, Long Biên","21.037417483162994, 105.87318578112351"
37133247,16/02/2025,"Quỹ căn chuyển nhượng tại Berriver Long Biên căn hộ 2PN 60m2 giá 3,6 tỷ, 2PN 5,3 tỷ",5.3,88.0,60.23,0.0,2.0,2.0,"Bồ Đề, Long Biên","21.0443172454834, 105.87786102294922"
36718670,19/02/2025,"Bán căn Pen 321m2 giá 18 tỷ tại chung cư Premier Berriver Long Biên, cách phố cổ 10 phút đi xe",18.0,321.0,56.08,0.0,4.0,3.0,"Bồ Đề, Long Biên","21.0443172454834, 105.877861022949"
42207203,19/02/2025,Quỹ căn chuyển nhượng Berriver Jardin 390 Nguyễn Văn Cừ,4.0,65.0,61.54,0.0,2.0,2.0,"Bồ Đề, Long Biên","21.0439435016933, 105.87823631136"
42200853,18/02/2025,"Bán căn hộ 3PN 2WC giá tốt tại HC Golden City, Bồ Đề, Long Biên, Hà Nội, 7tỷ DT 87m2 LH: 0942 589 ***",7.0,87.0,80.46,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.037890031124, 105.872521775491"
41856985,18/02/2025,Bán nhanh căn 3pn - 87m2 chung cư HC golden - giá 6ty6 - full đồ - phố Hồng Tiến - Long Biên,6.6,87.0,75.86,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.037355946528017, 105.87361389186259"
41261251,17/02/2025,"Căn hộ Berriver Jardin Long Biên giá 5,75 tỷ VND, 85m2, 3 phòng ngủ",5.75,85.0,67.65,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.044317, 105.87786"
36545978,20/02/2025,"Chính chủ bán căn 3PN + 2WC Berriver Jardin, tầng cao hướng ĐN View sông full nội thất Giá: 5,8 tỷ",5.8,101.0,57.43,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0443172454834, 105.877861022949"
42099185,15/02/2025,"Chung cư Berriver Jardin 390 Nguyễn Văn Cừ, diện tích 85 m2, tổng 3pn, 2vs. Chính chủ",7.0,85.0,82.35,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0437904980919, 105.878038717187"
41998052,15/02/2025,Bán gấp căn hộ 80m2 full nội thất dự án Berriver Jardin giá rẻ nhất thị trường,5.75,80.0,71.88,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0441566136876, 105.878009349054"
41504441,15/02/2025,Bán căn hộ cao cấp HC 319 Hồng Tiến 150m2 4 ngủ nội thất 2 tỷ tầng cao,11.9,150.0,79.33,0.0,4.0,3.0,"Bồ Đề, Long Biên","21.0394520660551, 105.873143425624"
40529655,20/02/2025,"Chính chủ cần bán gấp căn 3N 110m2 tòa N03 tầng cao hướng mát có sổ Giá: 6,1 tỷ Berriver Long Biên",6.1,110.0,55.46,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0443172454834, 105.877861022949"
41591560,22/02/2025,"Chính chủ cần bán căn hộ 80m2 3PN 2vs full đồ, hướng tây bắc, nội thất đẹp, giá 5tỷ8 bao phí",5.8,80.0,72.5,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.044317, 105.87786"
42001611,20/02/2025,Chính chủ chuyển công tác cần bán gấp trong tháng 01 căn hộ 3PN - 2Vs diện tích 80m2 full nội thất,5.7,80.0,71.25,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.02894860978742, 105.85244722590335"
42128879,20/02/2025,"Chung cư cao cấp gần cầu Chương Dương bán căn góc 3PN tòa N05 giá 6.2 tỷ full nội thất, đã có sổ",6.2,85.0,72.94,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0443132293577, 105.877858263852"
41970849,23/02/2025,"Chính chủ Bán căn hộ 5PN, 3WC, 180m2 tại Berriver Jardin Long Biên, giá chỉ: 11 tỷ, bao thuế phí",11.0,180.0,61.11,0.0,5.0,3.0,"Bồ Đề, Long Biên","21.0443894649586, 105.877780312814"
42066251,23/02/2025,"Bán căn hộ CC cao cấp Berriver 390 NVC Q.Long Biên 122m full nội thất 3PN. Giá 7.8 tỷ, bao thuế phí",7.8,122.0,63.93,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0440981054417, 105.87779278533242"
42204356,23/02/2025,"Cần bán gấp trong tuần căn 3PN N05, Berriver Giá hơn 6 tỷ có hỗ trợ vay ngân hàng",6.3,86.0,73.26,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.043591843798087, 105.8778786269945"
40967243,23/02/2025,"Chính chủ cần bán căn 3N góc 125m2 tầng cao bc Đông Nam tòa N01 đủ đồ giá: 7,4 tỷ Premier Berriver",7.4,125.0,59.2,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.044317, 105.87786"
42218453,23/02/2025,"CHÍNH CHỦ GỬI BÁN CĂN HỘ 3PN CHUNG CƯ BERRIVER , TẰNG ĐẸP VIEW THOÁNG, CÓ SỔ ĐỎ GIÁ 7 TỶ",7.0,106.0,66.04,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.044396193605664, 105.8770890032776"
42165639,15/02/2025,Berriver No01: Bán căn 3PN 110m2 full nội thất đẹp,7.45,110.0,67.73,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0435386827215, 105.877806257629"
42022417,22/02/2025,"Chính chủ bán căn hộ 2PN 2vs 72m2 toà N01 sẵn sổ, full nội thất, hướng Đông Nam giá 5tỷ4 BP",5.4,72.0,75.0,0.0,2.0,2.0,"Bồ Đề, Long Biên","21.0443243459869, 105.877169586806"
41781766,22/02/2025,Cư dân gửi bán quỹ 5 căn trong tháng 12/24 chung cư HC Golden City Long Biên liên hệ: 0377 281 ***,6.55,102.0,64.22,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.037033241831814, 105.87317591266182"
41970829,22/02/2025,"Trực tiếp CDT, quỹ căn penthouse DT 246m2. 475m2, giá từ: 54tr/m2 tại Berriver Jardin, Long Biên",14.76,246.0,60.0,0.0,5.0,4.0,"Bồ Đề, Long Biên","21.0443739905029, 105.877943053336"
36317290,21/02/2025,"Bán Penhouse Dulex từ 250m2 tại dự án cận kề phố cổ- Premium Beriver, Nguyễn Văn Cừ, Long Biên",15.0,250.0,60.0,0.0,5.0,3.0,"Bồ Đề, Long Biên","21.0443172454834, 105.877861022949"
42001745,21/02/2025,"Chính chủ, bán căn 101m2, 3 phòng ngủ, tầng trung, nhà đẹp, chung cư Berriver, giá chỉ 6.9 tỷ",6.9,101.0,68.32,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.02894860978742, 105.85244722590335"
39864441,20/02/2025,"Chính chủ bán căn 2N + 1, diện tích 94m2, ban công TB, giá 5.7 tỷ Berriver Long Biên, HN",5.7,94.0,60.64,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0443172454834, 105.87786102294922"
42223826,20/02/2025,Chính chủ bán căn 3 ngủ 105m2 toà N01 Premier Berriver Long Biên full đồ giá 7.5 tỷ: 0916 393 ***,7.5,105.0,71.43,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.044537669645955, 105.87778151205262"
40804579,20/02/2025,Chỉ 11 tỷ sở hữu căn hộ cao cấp 180m2 5PN full nội thất điện tử tại N02 Berriver 390 Nguyễn Văn Cừ,11.0,180.0,61.11,0.0,5.0,3.0,"Bồ Đề, Long Biên","21.0443172454834, 105.877861022949"
42014197,20/02/2025,"Chuyển công tác cần bán căn hộ siêu VIP 148.5m2 4 phòng ngủ full nội thất HC Golden City, 10,5tỷ",10.5,148.5,70.71,0.0,4.0,2.0,"Bồ Đề, Long Biên","21.037187295443978, 105.87306190985025"
38173762,22/02/2025,"Bán căn 85m tầng cao full nội thất liền tường (ảnh thật), Chung cư PHC 158 Nguyễn Sơn giá 5,65tỷ",5.65,85.0,66.47,0.0,2.0,2.0,"Bồ Đề, Long Biên","21.0443172454834, 105.877861022949"
41143613,14/02/2025,"Sở hữu căn góc 3 ngủ 87.3m2 view công viên, full nội thất cao cấp giá chỉ 7 tỷ tại HC Golden City.",7.0,87.3,80.18,0.0,3.0,2.0,"Bồ Đề, Long Biên","21.0372378470475, 105.872805323787"
40097591,17/02/2025,Bán căn 4PN - 180m2 căn hộ penhouse tại Berriver Jardin,11.3,180.0,62.78,0.0,4.0,2.0,"Bồ Đề, Long Biên","21.0443172454834, 105.877861022949"
42153612,12/02/2025,Căn hộ 3 ngủ duy nhất toà Mipec 2/2025 bán,9.0,121.0,74.38,0.0,3.0,3.0,"Cát Linh, Đống Đa","21.0084572462615, 105.823751161042"
42229605,21/02/2025,Tập thể Đống Đa - T2 - 2 ngủ ở a luôn. Trung tâm Đống Đa - 2 ngủ - nhà đẹp - tặng full nội thất,4.1,40.0,102.5,0.0,2.0,2.0,"Cát Linh, Đống Đa","21.0261731074214, 105.826688773834"
40775896,21/02/2025,Chính chủ bán CCMN An Trạch Đống Đa full đồ studio 27m2 ở ngay - 0983 169 ***,0.9,27.0,33.33,0.0,1.0,1.0,"Cát Linh, Đống Đa","21.0278939018423, 105.830006046811"
42025719,17/02/2025,"Bán căn hộ tập thể Hào Nam, 80m2, 2 ngủ, 2WC, bếp riêng biệt, full nội thất, về ở luôn!",3.99,80.0,49.88,0.0,2.0,1.0,"Cát Linh, Đống Đa","21.0275477596403, 105.827837385826"
42178536,17/02/2025,"Nhà chính chủ Vọng Hà, 5p đi bộ ra bờ hồ",2.75,55.0,50.0,0.0,2.0,2.0,"Chương Dương, Hoàn Kiếm","21.0314253875471, 105.857169789333"
39327520,21/02/2025,"Bán nhà tập thể Kim Ngưu, 60m2, 2 ngủ, tầng 3, full nội thất, ở ngay, giá 2,15 tỷ",2.15,60.0,35.83,0.0,2.0,1.0,"Cầu Dền, Hai Bà Trưng","21.0025637, 105.8617727"
42099533,18/02/2025,"Bán căn hộ chung cư đẹp tại Đội Cấn, 5,9 tỷ, 72m2, 2PN, 2WC, tiện ích đầy đủ",5.9,72.0,81.94,0.0,2.0,2.0,"Cống Vị, Ba Đình","21.0378725689485, 105.81083139448"
41759036,17/02/2025,"Chỉ 3,05 tỷ có ngay TT CPV Ngoại Giao Đoàn - Đào Tấn - Ba Đình - Tầng 3, 70m2, 2 ngủ, 2wc về ở luôn",3.05,70.0,43.57,0.0,2.0,2.0,"Cống Vị, Ba Đình","21.0323285073789, 105.809069427015"
29829422,15/02/2025,"Chính chủ cần bán căn hộ CCCC 26 Liễu Giai, Ba Đình, Hà Nội 0944 040 ***",6.0,71.0,84.51,0.0,2.0,2.0,"Cống Vị, Ba Đình","21.0354385375977, 105.814140319824"
30982899,14/02/2025,"Chính chủ cần bán căn hộ CCCC 26 Liễu Giai Tower, Ba Đình, Hà Nội giá 5.3 tỷ 0944 040 ***",5.3,64.0,82.81,0.0,2.0,2.0,"Cống Vị, Ba Đình","21.0354385375977, 105.814140319824"
42025902,14/02/2025,"Bán căn hộ 1PN + 1 nhà TT Đào Tấn, Linh Lang, Ba Đình. DT 50m2 full NT, sổ đỏ chính chủ. Giá 2,9 tỷ",2.9,50.0,58.0,0.0,1.0,1.0,"Cống Vị, Ba Đình","21.0327771945018, 105.808879840363"
42092994,04/02/2025,"Siêu phẩm tập thể Lý Thường Kiệt - Hoàn Kiếm ôtô đỗ cửa chỉ 2,6 tỷ",2.6,32.0,81.25,0.0,2.0,2.0,"Cửa Nam, Hoàn Kiếm","21.0249779112348, 105.842416531121"
42235501,21/02/2025,"Bán chung cư VIP phố Lý Nam Đế khu phân của Bộ Chính Trị, an ninh tuyệt đối 70m2 sổ đỏ - miễn TG",6.5,70.0,92.86,0.0,2.0,2.0,"Cửa Đông, Hoàn Kiếm","21.0317242722906, 105.844362875855"
42239652,23/02/2025,Siêu Hiếm - Phố cổ Hà Nội - Hộ Khẩu Hoàn Kiếm - Chính chủ nhượng lại căn hộ cho vk ck trẻ,5.4,49.6,108.87,0.0,2.0,2.0,"Cửa Đông, Hoàn Kiếm","21.0316745111719, 105.84591375086"
38966958,22/02/2025,Bán 2PN rộng 96m2 KĐT Nam Cường Cổ Nhuế 1 giá bán chỉ 55 triệu/m2,5.28,96.0,55.0,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0503730773926, 105.784843444824"
39209191,22/02/2025,Nhà em cần bán gấp 2 căn hộ giá rẻ tại chung cư Green Stars căn 2PN - giá rẻ nhất thị trường,4.0,66.0,60.61,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0523986816406, 105.780181884766"
42228539,22/02/2025,"Chỉ 6 tỷ em có 2 căn hộ 3PN tại KĐT Nam cường 108m2 tầng 16 rất đẹp, cần bán ạ",6.0,108.0,55.56,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.050287167147204, 105.78465816094396"
39312167,22/02/2025,"Chị gái em gửi bán, 2 căn hộ 2PN(66,8m & 74m2) và 3PN(102m2), có slot Ôtô, ở Green Star, 0961 925 ***",4.5,74.2,60.65,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0523986816406, 105.780181884766"
41981090,22/02/2025,Tổng hợp quỹ căn mới nhất tại Starlake Tháng 1/2025 căn góc 2PN đẹp giá 12 tỷ/căn full đồ,12.8,101.0,126.73,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.052964138004043, 105.79140511774675"
42143240,22/02/2025,Cần bán gấp căn hộ Duplex (2 tầng) chung cư H9 Starlake (rẻ hơn thị trường 6 tỷ),34.0,232.0,146.55,0.0,4.0,3.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.052401533060848, 105.79204763405886"
42030818,22/02/2025,"Chung cư Thành Phố Giao Lưu 3PN, 4,5 tỷ tại Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội - Hàng hiếm view đẹp",4.5,72.0,62.5,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.049254252251988, 105.77884192332462"
42232055,22/02/2025,Bán căn góc 3PN An Bình City full nội thất đẹp view quảng trường & bể bơi,6.4,83.0,77.11,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.049250407811517, 105.77826186225404"
41978935,22/02/2025,"Bán CH CC đẹp tại CT3C Cổ Nhuế, giá 6,16 tỷ, diện tích 94,7m2, thiết kế 3PN 2WC, nội thất đầy đủ",6.16,94.7,65.05,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.05100632926058, 105.78705614329841"
34434515,22/02/2025,"Chính chủ cần bán gấp căn hộ DT 90m2, 3PN full đồ đẹp ở CC An Bình City số 232 PVĐ. Giá bán 6,1 tỷ",6.1,90.0,67.78,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0495662689209, 105.778594970703"
42231446,21/02/2025,"(Độc quyền) quỹ căn bán 2PN toà An Bình City, Cổ Nhuế sẵn sổ đỏ, full đồ bao giá cực tốt 0888 989 ***",6.5,83.0,78.31,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.04951278302002, 105.77845841195933"
42233523,21/02/2025,Chính chủ bán gấp căn hộ chung cư Starlake 3PN căn góc hướng Nam đầy đủ nội thất giá nhỉnh 15 tỷ,15.85,128.0,123.83,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.052677258364835, 105.79128817076804"
42233470,21/02/2025,"Bán CC Thành Phố Giao Lưu ngay An Bình, cạnh hồ điều hòa 88m2 3PN full đồ 4.85 tỷ. LH 0328 016 ***",4.85,88.0,55.11,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.063306280053265, 105.78365015875592"
40924675,05/02/2025,Chính chủ cần bán căn 3 phòng ngủ tại CT3B khu đô thị Nam Cường,4.96,90.8,54.63,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0508708953857, 105.786125183105"
42232172,21/02/2025,"HÀNG HIẾM! Bán chung cư KĐT mới Nghĩa Đô, Cầu Giấy, 50m, 2pn giá 3.x tỷ.",3.6,50.0,72.0,0.0,2.0,1.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.046426687635, 105.799448575432"
41592217,22/02/2025,"""Phải Thật Nhanh""Bán Căn 3PN Căn G Tầng Cao View Đẹp Tại Chung Cư Starlake Giá Bán 13.8 Tỷ Bao Phí",15.0,113.2,132.51,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0527400970459, 105.79177093505859"
42199658,23/02/2025,"Bán, căn hộ 3PN(102m2), có slot ô tô, ở Green Stars LH: 0906 241 ***",6.4,102.0,62.74,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.052318019052446, 105.7800840508492"
41161757,23/02/2025,"Bố mẹ mình cần bán căn hộ 2 Phòng Ngủ, diện tích 66,8m2, nội thất không thiếu thứ gì tại Green star",4.5,66.8,67.36,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0523986816406, 105.780181884766"
41161802,23/02/2025,"Vợ chồng mình cần bán căn hộ 2 phòng ngủ, 75m2, tầng trung, view khá đẹp tại chung cư An Bình City",5.4,75.0,72.0,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0495662689209, 105.778594970703"
39667628,21/02/2025,Phan Hằng Group tổng hợp danh sách 30 căn hộ An Bình City Loại 2 & 3 PN chuyển nhượng giá cực tốt,5.7,90.0,63.33,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0495662689209, 105.778594970703"
39223048,21/02/2025,"Cần bán CH DT từ 74m2, 83, 90, 115m2 tại chung cư An Bình căn 3PN và 2PN giá rẻ, view hồ đẹp",5.6,90.0,62.22,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0495662689209, 105.778594970703"
38770890,20/02/2025,"Độc quyền quỹ căn hộ 2 - 3PN An Bình City cần bán gấp sau tết, cập nhật hàng ngày LH: 0399 028 ***",5.9,90.0,65.56,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.049566, 105.778595"
42207660,19/02/2025,Em Huế Starland có khoảng 25 căn hộ 2PN & 3PN An Bình City bán sau tết giá tốt nhất thị trường,5.9,90.0,65.56,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.049774825562, 105.778763703831"
42168692,14/02/2025,Anh Trai cần tiền để đầu tư. Nên muốn bán lại căn hộ toà Green Stars 234 - Phạm Văn Đồng,4.65,61.0,76.23,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.052134864668155, 105.77943007909901"
42207288,22/02/2025,"Bán CC Green Stars, Phạm Văn Đồng, Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội, giá cực chất 5,05 tỷ, 74m2",5.05,74.0,68.24,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.052634383176322, 105.7792752182307"
42223506,20/02/2025,Bán căn 2 phòng ngủ 74m2 CC Green Stars 234 Phạm Văn Đồng,5.15,74.0,69.6,0.0,2.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.052013481597374, 105.78062552564771"
42217353,20/02/2025,"Bảng hàng chung cư Starlake Tây Hồ Tây cần bán tháng 2/2025, sẵn sổ, nhận ký gửi mua bán cho thuê",15.5,129.0,120.16,0.0,3.0,2.0,"Cổ Nhuế 1, Bắc Từ Liêm","21.0522132003278, 105.79190390014"
